ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
6631,2017,53,Washington State,47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,598,$19.64,$13.64,$17.81,$25.20,$40836.00
6632,2017,13380,"Bellingham, WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,42,$18.08,$14.31,$18.75,$21.87,$37595.00
6633,2017,14740,"Bremerton-Silverdale, WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,11,$22.73,$20.56,$22.35,$24.13,$47277.00
6634,2017,28420,"Kennewick-Richland, WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,,$18.88,$12.19,$14.48,$23.70,$39267.00
6635,2017,34580,"Mount Vernon-Anacortes, WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,,$17.69,$11.32,$17.55,$23.58,$36811.00
6636,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,140,$21.54,$15.09,$20.43,$27.85,$44821.00
6637,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,250,$19.95,$12.66,$18.70,$26.81,$41509.00
6638,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,,$27.44,$19.85,$30.69,$34.76,$57091.00
6639,2017,48300,"Wenatchee, WA",47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,25,$15.69,$13.85,$15.96,$17.80,$32643.00
6640,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,66,$17.40,$14.03,$15.38,$18.91,$36179.00
6641,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),47-4071,Septic Tank Servicers & Sewer Pipe Cleaners,20,$22.87,$18.21,$21.83,$25.34,$47573.00
6642,2017,53,Washington State,27-1027,Set & Exhibit Designers,161,$27.56,$20.92,$25.40,$32.89,$57336.00
6643,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1027,Set & Exhibit Designers,124,,,,,
6644,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1027,Set & Exhibit Designers,125,$29.67,$22.43,$28.07,$35.00,$61720.00
6645,2017,53,Washington State,51-6051,"Sewers, Hand",31,$13.82,$10.62,$12.59,$15.97,$28751.00
6646,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-6051,"Sewers, Hand",15,$14.61,$12.73,$14.72,$17.39,$30384.00
6647,2017,53,Washington State,51-6031,Sewing Machine Operators,4325,$15.07,$11.79,$14.23,$17.59,$31344.00
6648,2017,13380,"Bellingham, WA",51-6031,Sewing Machine Operators,89,$16.62,$11.65,$16.48,$19.53,$34581.00
6649,2017,14740,"Bremerton-Silverdale, WA",51-6031,Sewing Machine Operators,52,$15.99,$12.66,$15.91,$18.66,$33253.00
6650,2017,34580,"Mount Vernon-Anacortes, WA",51-6031,Sewing Machine Operators,47,$15.92,$13.81,$16.80,$18.37,$33100.00
6651,2017,36500,"Olympia-Tumwater, WA",51-6031,Sewing Machine Operators,66,$16.22,$13.96,$16.04,$18.42,$33744.00
6652,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-6031,Sewing Machine Operators,872,$13.42,$10.85,$12.10,$15.26,$27893.00
6653,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6031,Sewing Machine Operators,3281,$14.90,$11.76,$14.10,$17.35,$30987.00
6654,2017,44060,"Spokane-Spokane Valley, WA",51-6031,Sewing Machine Operators,238,$16.19,$12.37,$14.83,$19.99,$33682.00
6655,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",51-6031,Sewing Machine Operators,302,$14.30,$11.38,$13.40,$16.53,$29741.00
6656,2017,48300,"Wenatchee, WA",51-6031,Sewing Machine Operators,15,$12.60,$10.96,$12.02,$14.18,$26209.00
6657,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),51-6031,Sewing Machine Operators,19,$19.27,$14.24,$16.01,$25.95,$40074.00
6658,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),51-6031,Sewing Machine Operators,59,$17.17,$12.09,$14.34,$24.20,$35724.00
6659,2017,530004,Eastern WA Nonmetropolitan Area (NMA),51-6031,Sewing Machine Operators,20,$12.19,$10.33,$11.26,$12.20,$25361.00
6660,2017,53,Washington State,47-2211,Sheet Metal Workers,3436,$30.65,$20.91,$27.43,$40.57,$63756.00
6661,2017,13380,"Bellingham, WA",47-2211,Sheet Metal Workers,97,$38.63,$27.16,$32.66,$55.81,$80358.00
6662,2017,14740,"Bremerton-Silverdale, WA",47-2211,Sheet Metal Workers,243,$28.30,$22.44,$26.76,$32.34,$58865.00
6663,2017,28420,"Kennewick-Richland, WA",47-2211,Sheet Metal Workers,173,$39.14,$27.33,$37.91,$52.06,$81428.00
6664,2017,30300,"Lewiston, ID-WA",47-2211,Sheet Metal Workers,52,$22.05,$21.10,$22.62,$24.14,$45871.00
6665,2017,34580,"Mount Vernon-Anacortes, WA",47-2211,Sheet Metal Workers,,$28.47,$18.93,$28.11,$37.47,$59221.00
6666,2017,36500,"Olympia-Tumwater, WA",47-2211,Sheet Metal Workers,,$42.79,$41.34,$45.82,$50.23,$89010.00
6667,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",47-2211,Sheet Metal Workers,1887,$25.34,$17.90,$23.69,$32.19,$52709.00
6668,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-2211,Sheet Metal Workers,1974,$29.99,$20.03,$25.81,$41.48,$62381.00
6669,2017,44060,"Spokane-Spokane Valley, WA",47-2211,Sheet Metal Workers,175,$23.57,$17.10,$22.49,$30.46,$49030.00
6670,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-2211,Sheet Metal Workers,246,$36.38,$28.95,$38.71,$45.88,$75670.00
6671,2017,48300,"Wenatchee, WA",47-2211,Sheet Metal Workers,,$23.40,$17.81,$22.08,$28.82,$48684.00
6672,2017,49420,"Yakima, WA",47-2211,Sheet Metal Workers,54,$31.49,$23.09,$34.57,$38.61,$65509.00
6673,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),47-2211,Sheet Metal Workers,35,$36.82,$23.78,$42.89,$48.05,$76587.00
6674,2017,53,Washington State,53-5031,Ship Engineers,812,$40.18,$31.36,$39.82,$46.13,$83581.00
6675,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5031,Ship Engineers,92,$34.40,$18.82,$32.47,$41.75,$71556.00
6676,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-5031,Ship Engineers,777,$40.47,$32.12,$40.90,$46.13,$84187.00
6677,2017,53,Washington State,43-5071,"Shipping, Receiving & Traffic Clerks",14392,$18.40,$14.37,$17.73,$21.86,$38260.00
6678,2017,13380,"Bellingham, WA",43-5071,"Shipping, Receiving & Traffic Clerks",348,$16.46,$12.49,$15.82,$19.59,$34247.00
6679,2017,14740,"Bremerton-Silverdale, WA",43-5071,"Shipping, Receiving & Traffic Clerks",243,$19.96,$14.69,$20.40,$24.89,$41528.00
6680,2017,28420,"Kennewick-Richland, WA",43-5071,"Shipping, Receiving & Traffic Clerks",326,$16.44,$12.67,$16.43,$19.31,$34196.00
6681,2017,30300,"Lewiston, ID-WA",43-5071,"Shipping, Receiving & Traffic Clerks",91,$15.93,$13.18,$15.94,$18.42,$33134.00
6682,2017,31020,"Longview, WA",43-5071,"Shipping, Receiving & Traffic Clerks",255,$22.79,$15.63,$22.32,$29.48,$47409.00
6683,2017,34580,"Mount Vernon-Anacortes, WA",43-5071,"Shipping, Receiving & Traffic Clerks",108,$16.17,$13.07,$14.92,$19.18,$33635.00
6684,2017,36500,"Olympia-Tumwater, WA",43-5071,"Shipping, Receiving & Traffic Clerks",255,$17.60,$14.13,$17.14,$20.23,$36606.00
6685,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-5071,"Shipping, Receiving & Traffic Clerks",5445,$17.04,$13.24,$15.99,$19.66,$35442.00
6686,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-5071,"Shipping, Receiving & Traffic Clerks",8742,$18.59,$14.61,$17.94,$22.04,$38689.00
6687,2017,44060,"Spokane-Spokane Valley, WA",43-5071,"Shipping, Receiving & Traffic Clerks",1028,$17.35,$14.01,$16.91,$20.39,$36085.00
6688,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-5071,"Shipping, Receiving & Traffic Clerks",1281,$18.56,$14.79,$18.05,$22.30,$38608.00
6689,2017,47460,"Walla Walla, WA",43-5071,"Shipping, Receiving & Traffic Clerks",,$18.12,$16.40,$17.93,$19.34,$37689.00
6690,2017,48300,"Wenatchee, WA",43-5071,"Shipping, Receiving & Traffic Clerks",152,$16.79,$12.76,$15.38,$20.48,$34921.00
6691,2017,49420,"Yakima, WA",43-5071,"Shipping, Receiving & Traffic Clerks",342,$15.99,$12.91,$14.81,$18.57,$33267.00
6692,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),43-5071,"Shipping, Receiving & Traffic Clerks",148,$21.51,$19.60,$22.07,$24.27,$44755.00
6693,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),43-5071,"Shipping, Receiving & Traffic Clerks",224,$17.54,$14.22,$17.64,$20.77,$36484.00
6694,2017,530003,Central WA Nonmetropolitan Area (NMA),43-5071,"Shipping, Receiving & Traffic Clerks",82,$18.74,$14.04,$16.86,$21.91,$38975.00
6695,2017,530004,Eastern WA Nonmetropolitan Area (NMA),43-5071,"Shipping, Receiving & Traffic Clerks",195,$18.33,$14.91,$17.49,$19.85,$38128.00
6696,2017,53,Washington State,51-6041,Shoe & Leather Workers & Repairers,118,$14.97,$11.53,$15.29,$17.55,$31130.00
6697,2017,53,Washington State,49-9097,Signal & Track Switch Repairers,107,$34.82,$30.77,$34.90,$38.89,$72418.00
6698,2017,53,Washington State,39-5094,Skincare Specialists,869,$20.34,$14.07,$17.91,$25.01,$42309.00
6699,2017,13380,"Bellingham, WA",39-5094,Skincare Specialists,,$26.18,$23.50,$26.93,$29.70,$54450.00
6700,2017,14740,"Bremerton-Silverdale, WA",39-5094,Skincare Specialists,,$26.49,$21.54,$26.58,$31.51,$55107.00
6701,2017,28420,"Kennewick-Richland, WA",39-5094,Skincare Specialists,17,$26.72,$17.38,$19.58,$24.04,$55559.00
6702,2017,36500,"Olympia-Tumwater, WA",39-5094,Skincare Specialists,110,$23.60,$15.68,$26.50,$30.33,$49088.00
6703,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-5094,Skincare Specialists,550,$24.59,$12.07,$25.99,$35.85,$51142.00
6704,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",39-5094,Skincare Specialists,404,$18.14,$12.94,$15.51,$19.61,$37727.00
6705,2017,44060,"Spokane-Spokane Valley, WA",39-5094,Skincare Specialists,87,$22.02,$14.35,$19.34,$32.95,$45801.00
6706,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",39-5094,Skincare Specialists,71,$20.44,$16.54,$19.12,$22.94,$42514.00
6707,2017,49420,"Yakima, WA",39-5094,Skincare Specialists,19,$23.46,$17.62,$21.78,$29.62,$48790.00
6708,2017,53,Washington State,51-3023,Slaughterers and Meat Packers,1228,$14.25,$12.82,$14.19,$15.56,$29639.00
6709,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-3023,Slaughterers and Meat Packers,207,$14.15,$11.33,$13.89,$16.27,$29425.00
6710,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3023,Slaughterers and Meat Packers,271,$13.39,$11.57,$13.31,$14.97,$27832.00
6711,2017,44060,"Spokane-Spokane Valley, WA",51-3023,Slaughterers and Meat Packers,,$13.02,$11.11,$12.17,$14.55,$27066.00
6712,2017,49420,"Yakima, WA",51-3023,Slaughterers and Meat Packers,,$14.01,$11.44,$13.59,$16.41,$29139.00
6713,2017,53,Washington State,39-1012,Slot Supervisors,172,$20.51,$16.33,$19.37,$24.53,$42668.00
6714,2017,53,Washington State,11-9151,Social & Community Service Managers,3349,$31.41,$22.78,$29.86,$39.01,$65328.00
6715,2017,13380,"Bellingham, WA",11-9151,Social & Community Service Managers,97,$28.76,$25.34,$28.89,$32.45,$59817.00
6716,2017,14740,"Bremerton-Silverdale, WA",11-9151,Social & Community Service Managers,71,$29.52,$19.22,$27.81,$34.70,$61409.00
6717,2017,28420,"Kennewick-Richland, WA",11-9151,Social & Community Service Managers,63,$29.28,$21.41,$25.64,$33.71,$60899.00
6718,2017,30300,"Lewiston, ID-WA",11-9151,Social & Community Service Managers,,$26.17,$24.74,$27.35,$29.65,$54440.00
6719,2017,31020,"Longview, WA",11-9151,Social & Community Service Managers,,$23.48,$17.20,$19.21,$28.40,$48838.00
6720,2017,34580,"Mount Vernon-Anacortes, WA",11-9151,Social & Community Service Managers,30,$26.27,$9.67,$24.77,$36.03,$54623.00
6721,2017,36500,"Olympia-Tumwater, WA",11-9151,Social & Community Service Managers,155,$33.18,$23.30,$30.51,$43.47,$69011.00
6722,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9151,Social & Community Service Managers,1692,$33.49,$24.70,$31.63,$39.09,$69654.00
6723,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9151,Social & Community Service Managers,1608,$33.29,$25.04,$32.28,$41.87,$69246.00
6724,2017,44060,"Spokane-Spokane Valley, WA",11-9151,Social & Community Service Managers,284,$31.66,$23.75,$29.31,$37.58,$65858.00
6725,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",11-9151,Social & Community Service Managers,368,$31.01,$20.93,$30.07,$38.56,$64501.00
6726,2017,47460,"Walla Walla, WA",11-9151,Social & Community Service Managers,25,$28.81,$23.41,$27.51,$30.97,$59919.00
6727,2017,48300,"Wenatchee, WA",11-9151,Social & Community Service Managers,68,$19.15,$10.80,$11.84,$26.46,$39827.00
6728,2017,49420,"Yakima, WA",11-9151,Social & Community Service Managers,67,$29.70,$22.67,$27.09,$31.36,$61776.00
6729,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),11-9151,Social & Community Service Managers,66,$26.02,$19.57,$25.06,$32.41,$54134.00
6730,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),11-9151,Social & Community Service Managers,,$34.80,$23.15,$31.83,$48.80,$72368.00
6731,2017,530003,Central WA Nonmetropolitan Area (NMA),11-9151,Social & Community Service Managers,51,$30.50,$20.33,$29.53,$39.03,$63440.00
6732,2017,530004,Eastern WA Nonmetropolitan Area (NMA),11-9151,Social & Community Service Managers,31,$26.58,$21.36,$24.87,$30.87,$55297.00
6733,2017,53,Washington State,21-1093,Social & Human Service Assistants,6101,$18.15,$13.55,$17.29,$21.44,$37741.00
6734,2017,13380,"Bellingham, WA",21-1093,Social & Human Service Assistants,218,$17.06,$13.25,$15.97,$20.44,$35483.00
6735,2017,14740,"Bremerton-Silverdale, WA",21-1093,Social & Human Service Assistants,184,$15.57,$11.12,$12.50,$19.59,$32394.00
6736,2017,28420,"Kennewick-Richland, WA",21-1093,Social & Human Service Assistants,117,$17.18,$15.12,$16.99,$18.92,$35736.00
6737,2017,30300,"Lewiston, ID-WA",21-1093,Social & Human Service Assistants,76,$17.34,$15.00,$17.38,$20.00,$36060.00
6738,2017,31020,"Longview, WA",21-1093,Social & Human Service Assistants,,$14.30,$11.11,$12.66,$15.23,$29731.00
6739,2017,34580,"Mount Vernon-Anacortes, WA",21-1093,Social & Human Service Assistants,113,$14.58,$11.08,$13.18,$18.17,$30329.00
6740,2017,36500,"Olympia-Tumwater, WA",21-1093,Social & Human Service Assistants,136,$15.76,$13.42,$14.94,$17.77,$32779.00
6741,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1093,Social & Human Service Assistants,3573,$17.22,$13.96,$16.84,$19.74,$35827.00
6742,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1093,Social & Human Service Assistants,2224,$20.30,$16.66,$19.29,$23.22,$42227.00
6743,2017,44060,"Spokane-Spokane Valley, WA",21-1093,Social & Human Service Assistants,623,$14.90,$11.65,$13.88,$17.33,$30997.00
6744,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",21-1093,Social & Human Service Assistants,979,$20.01,$14.03,$17.90,$24.41,$41619.00
6745,2017,47460,"Walla Walla, WA",21-1093,Social & Human Service Assistants,66,$17.37,$14.59,$16.85,$19.34,$36111.00
6746,2017,48300,"Wenatchee, WA",21-1093,Social & Human Service Assistants,119,$15.25,$11.61,$14.32,$18.55,$31716.00
6747,2017,49420,"Yakima, WA",21-1093,Social & Human Service Assistants,234,$15.93,$11.83,$15.72,$18.80,$33123.00
6748,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),21-1093,Social & Human Service Assistants,115,$14.94,$9.83,$12.82,$20.39,$31078.00
6749,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),21-1093,Social & Human Service Assistants,176,$16.06,$12.99,$15.44,$18.82,$33407.00
6750,2017,530003,Central WA Nonmetropolitan Area (NMA),21-1093,Social & Human Service Assistants,72,$15.35,$12.72,$15.78,$17.83,$31918.00
6751,2017,530004,Eastern WA Nonmetropolitan Area (NMA),21-1093,Social & Human Service Assistants,85,$18.42,$14.42,$16.86,$21.45,$38308.00
6752,2017,53,Washington State,19-4061,Social Science Research Assistants,333,$21.96,$17.40,$20.74,$24.43,$45690.00
6753,2017,13380,"Bellingham, WA",19-4061,Social Science Research Assistants,20,$21.64,$19.83,$22.09,$24.32,$45012.00
6754,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4061,Social Science Research Assistants,137,$23.66,$17.28,$22.34,$28.38,$49204.00
6755,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4061,Social Science Research Assistants,240,$21.96,$17.31,$20.45,$24.29,$45680.00
6756,2017,44060,"Spokane-Spokane Valley, WA",19-4061,Social Science Research Assistants,16,$25.86,$21.99,$24.73,$29.75,$53791.00
6757,2017,48300,"Wenatchee, WA",19-4061,Social Science Research Assistants,12,$22.53,$17.11,$19.11,$26.41,$46865.00
6758,2017,53,Washington State,25-1069,"Social Sciences Teachers, Postsecondary, All Other",212,,,,,$68059.00
6759,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",38,,,,,$108069.00
6760,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1069,"Social Sciences Teachers, Postsecondary, All Other",137,,,,,$75593.00
6761,2017,53,Washington State,19-3099,"Social Scientists & Related Workers, All Other",739,$34.21,$27.02,$32.15,$39.94,$71148.00
6762,2017,36500,"Olympia-Tumwater, WA",19-3099,"Social Scientists & Related Workers, All Other",,$31.07,$26.97,$29.64,$31.55,$64616.00
6763,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3099,"Social Scientists & Related Workers, All Other",194,$36.76,$30.45,$36.54,$42.71,$76464.00
6764,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3099,"Social Scientists & Related Workers, All Other",417,$32.75,$25.09,$30.13,$39.07,$68120.00
6765,2017,44060,"Spokane-Spokane Valley, WA",19-3099,"Social Scientists & Related Workers, All Other",81,$34.64,$29.81,$33.66,$39.18,$72069.00
6766,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",19-3099,"Social Scientists & Related Workers, All Other",112,$35.91,$30.84,$34.95,$39.07,$74682.00
6767,2017,53,Washington State,25-1113,"Social Work Teachers, Postsecondary",185,,,,,$80403.00
6768,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1113,"Social Work Teachers, Postsecondary",,,,,,$91644.00
6769,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1113,"Social Work Teachers, Postsecondary",147,,,,,
6770,2017,53,Washington State,21-1029,"Social Workers, All Other",748,$32.26,$26.34,$33.67,$39.42,$67118.00
6771,2017,14740,"Bremerton-Silverdale, WA",21-1029,"Social Workers, All Other",,$41.50,$37.00,$40.66,$47.73,$86317.00
6772,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1029,"Social Workers, All Other",975,$24.92,$19.74,$24.94,$29.74,$51837.00
6773,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1029,"Social Workers, All Other",260,$32.61,$27.18,$33.29,$39.43,$67827.00
6774,2017,44060,"Spokane-Spokane Valley, WA",21-1029,"Social Workers, All Other",57,$29.74,$25.44,$32.69,$33.66,$61862.00
6775,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",21-1029,"Social Workers, All Other",219,$33.28,$25.49,$36.96,$40.09,$69214.00
6776,2017,49420,"Yakima, WA",21-1029,"Social Workers, All Other",16,$32.91,$29.80,$33.66,$37.12,$68464.00
6777,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),21-1029,"Social Workers, All Other",25,$28.70,$20.72,$32.46,$36.87,$59685.00
6778,2017,53,Washington State,19-3041,Sociologists,77,$34.27,$28.92,$33.45,$37.43,$71269.00
6779,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3041,Sociologists,23,$50.13,$41.20,$46.89,$54.57,$104261.00
6780,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3041,Sociologists,51,$35.04,$27.77,$31.71,$41.94,$72880.00
6781,2017,53,Washington State,25-1067,"Sociology Teachers, Postsecondary",398,,,,,$65761.00
6782,2017,13380,"Bellingham, WA",25-1067,"Sociology Teachers, Postsecondary",18,,,,,$76586.00
6783,2017,36500,"Olympia-Tumwater, WA",25-1067,"Sociology Teachers, Postsecondary",,,,,,$52272.00
6784,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1067,"Sociology Teachers, Postsecondary",83,,,,,$69244.00
6785,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1067,"Sociology Teachers, Postsecondary",127,,,,,$80211.00
6786,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-1067,"Sociology Teachers, Postsecondary",36,,,,,$66338.00
6787,2017,47460,"Walla Walla, WA",25-1067,"Sociology Teachers, Postsecondary",15,,,,,$68454.00
6788,2017,53,Washington State,15-1132,"Software Developers, Applications",49010,$63.02,$50.64,$61.41,$75.24,$131076.00
6789,2017,13380,"Bellingham, WA",15-1132,"Software Developers, Applications",288,$35.63,$27.83,$34.48,$40.90,$74125.00
6790,2017,14740,"Bremerton-Silverdale, WA",15-1132,"Software Developers, Applications",237,$50.20,$41.35,$48.28,$59.60,$104403.00
6791,2017,28420,"Kennewick-Richland, WA",15-1132,"Software Developers, Applications",315,$47.47,$38.03,$48.80,$57.97,$98732.00
6792,2017,30300,"Lewiston, ID-WA",15-1132,"Software Developers, Applications",13,$33.71,$23.06,$36.62,$43.19,$70115.00
6793,2017,31020,"Longview, WA",15-1132,"Software Developers, Applications",26,$46.55,$24.50,$31.26,$62.16,$96828.00
