index,Rank,Probability,SOC_Code,Occupation,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Grand Total
571,590.0,0.94,51-4032,"Drilling  and  Boring  Machine  Tool  Setters,  Operators,  and  Tenders, Metal and Plastic",,,,100.0,1650.0,160.0,260.0,,,210.0,160.0,,,,800.0,500.0,140.0,240.0,180.0,200.0,,70.0,240.0,920.0,400.0,70.0,230.0,,70.0,120.0,60.0,210.0,,440.0,280.0,60.0,660.0,380.0,200.0,430.0,,60.0,170.0,70.0,240.0,800.0,,,,260.0,70.0,,330.0,,11440.0
572,591.0,0.94,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",480.0,160.0,1710.0,760.0,6290.0,1210.0,1680.0,460.0,1280.0,5330.0,3010.0,,120.0,160.0,5480.0,1470.0,2020.0,980.0,1170.0,580.0,210.0,2070.0,2030.0,2200.0,2950.0,390.0,2310.0,250.0,530.0,1020.0,440.0,2900.0,240.0,8280.0,2250.0,180.0,3460.0,730.0,680.0,4850.0,130.0,260.0,810.0,240.0,1540.0,7190.0,1410.0,130.0,60.0,3800.0,880.0,470.0,2310.0,190.0,91740.0
573,592.0,0.94,35-3031,Waiters and Waitresses,32420.0,4260.0,53580.0,19360.0,280100.0,52540.0,28430.0,6950.0,8720.0,217790.0,79130.0,1810.0,16110.0,11410.0,91370.0,52880.0,24180.0,22720.0,29370.0,38810.0,11740.0,42360.0,61350.0,79900.0,50230.0,19390.0,50330.0,8540.0,15270.0,39450.0,12240.0,59810.0,16370.0,155540.0,79120.0,7330.0,98150.0,27610.0,33100.0,98780.0,11810.0,10220.0,36570.0,7240.0,50690.0,219680.0,18800.0,5400.0,1190.0,70230.0,48380.0,12110.0,43190.0,5370.0,2579430.0
574,593.0,0.94,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",11390.0,3240.0,610.0,7050.0,8180.0,,150.0,4270.0,,4200.0,10420.0,,570.0,,3060.0,3760.0,3980.0,4080.0,1230.0,2750.0,1030.0,600.0,2070.0,1330.0,4280.0,7610.0,4140.0,60.0,9860.0,310.0,90.0,1630.0,120.0,2930.0,8750.0,,2170.0,830.0,840.0,2140.0,100.0,270.0,2930.0,1910.0,2490.0,8040.0,530.0,230.0,,4380.0,3550.0,,2470.0,70.0,146700.0
575,594.0,0.94,13-2031,Budget Analysts,860.0,290.0,1150.0,430.0,7080.0,1140.0,1000.0,140.0,1960.0,2910.0,1400.0,50.0,260.0,170.0,1400.0,500.0,280.0,,1180.0,430.0,150.0,2230.0,2060.0,870.0,430.0,410.0,720.0,220.0,310.0,300.0,90.0,2380.0,620.0,3430.0,960.0,120.0,,790.0,700.0,1450.0,530.0,170.0,310.0,130.0,460.0,4930.0,310.0,80.0,80.0,3610.0,1310.0,210.0,,110.0,53110.0
576,595.0,0.94,47-2051,Cement Masons and Concrete Finishers,1670.0,130.0,5860.0,1200.0,20310.0,5330.0,890.0,400.0,560.0,11360.0,2930.0,640.0,950.0,1800.0,4570.0,4250.0,3380.0,2280.0,2240.0,2640.0,550.0,3260.0,1940.0,4070.0,4990.0,640.0,4640.0,450.0,3030.0,2110.0,160.0,2820.0,1110.0,7630.0,4340.0,1270.0,4830.0,2930.0,2360.0,4960.0,770.0,280.0,1670.0,1950.0,2330.0,19800.0,3460.0,260.0,,4160.0,3660.0,300.0,4400.0,800.0,175320.0
577,596.0,0.94,49-3091,Bicycle Repairers,,,270.0,,2150.0,610.0,160.0,,170.0,470.0,,,,230.0,,,,160.0,,,,130.0,320.0,600.0,,,150.0,130.0,,,180.0,150.0,40.0,370.0,600.0,,400.0,70.0,400.0,930.0,,,90.0,,,420.0,140.0,,,440.0,200.0,,390.0,,10370.0
578,597.0,0.94,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",540.0,,620.0,270.0,2910.0,520.0,370.0,160.0,,1850.0,1130.0,,,200.0,1330.0,1320.0,400.0,330.0,480.0,590.0,110.0,390.0,570.0,860.0,620.0,510.0,1070.0,,60.0,1470.0,,1010.0,340.0,1700.0,1150.0,90.0,2270.0,760.0,240.0,970.0,340.0,,410.0,170.0,740.0,1820.0,270.0,40.0,,510.0,560.0,150.0,930.0,80.0,33230.0
579,598.0,0.94,51-4121,"Welders, Cutters, Solderers, and Brazers",9810.0,770.0,5230.0,4800.0,27440.0,4910.0,2240.0,420.0,50.0,12840.0,10750.0,160.0,610.0,2780.0,13080.0,14040.0,8590.0,5650.0,7640.0,15540.0,1710.0,2400.0,3050.0,12080.0,9290.0,6280.0,8120.0,1290.0,4100.0,1660.0,880.0,4090.0,1800.0,9170.0,9050.0,2200.0,17280.0,9580.0,4120.0,15820.0,1070.0,1530.0,6630.0,3020.0,6830.0,53790.0,4670.0,350.0,40.0,7270.0,8060.0,2430.0,14970.0,2010.0,383990.0
580,599.0,0.94,43-5021,Couriers and Messengers,1680.0,,670.0,500.0,13680.0,1050.0,570.0,290.0,500.0,4050.0,1990.0,130.0,350.0,350.0,2490.0,950.0,630.0,600.0,1080.0,1400.0,200.0,770.0,2190.0,2150.0,950.0,620.0,930.0,,880.0,1100.0,420.0,1600.0,510.0,6140.0,1390.0,250.0,1620.0,720.0,1060.0,2720.0,2710.0,270.0,1030.0,150.0,2070.0,6120.0,450.0,260.0,50.0,1170.0,1010.0,280.0,1860.0,90.0,76700.0
581,600.0,0.94,43-4111,"Interviewers, Except Eligibility and Loan",3300.0,130.0,1170.0,1210.0,18670.0,4320.0,1470.0,720.0,230.0,11790.0,3800.0,30.0,390.0,1140.0,4250.0,4110.0,1500.0,2520.0,4330.0,630.0,1040.0,4390.0,2820.0,3990.0,2800.0,1620.0,6640.0,900.0,3710.0,2210.0,1360.0,6760.0,200.0,14310.0,7850.0,270.0,8880.0,1150.0,3400.0,9830.0,400.0,660.0,2140.0,490.0,7700.0,10260.0,2410.0,340.0,,5140.0,4020.0,1110.0,1710.0,270.0,186490.0
582,601.0,0.94,35-2015,"Cooks, Short Order",3100.0,430.0,1460.0,580.0,20350.0,1400.0,1840.0,120.0,350.0,6550.0,6330.0,60.0,1260.0,940.0,6260.0,1610.0,1900.0,2440.0,1950.0,4110.0,1920.0,4110.0,4000.0,4390.0,1300.0,2280.0,3240.0,1820.0,4460.0,1950.0,3230.0,7130.0,940.0,12070.0,3970.0,280.0,12360.0,2230.0,970.0,3600.0,910.0,1300.0,4210.0,1660.0,6500.0,20570.0,520.0,520.0,,2150.0,4030.0,420.0,2570.0,280.0,184930.0
583,602.0,0.94,53-7032,Excavating and Loading Machine and Dragline Operators,1250.0,120.0,870.0,380.0,2380.0,800.0,200.0,200.0,90.0,2820.0,980.0,130.0,90.0,180.0,520.0,1010.0,600.0,500.0,780.0,810.0,630.0,1510.0,1110.0,1120.0,1120.0,550.0,770.0,200.0,340.0,280.0,450.0,950.0,200.0,1540.0,1560.0,500.0,1030.0,1000.0,1040.0,1350.0,150.0,150.0,700.0,370.0,1930.0,7500.0,420.0,190.0,,1370.0,720.0,1090.0,1130.0,920.0,48600.0
584,603.0,0.94,47-3014,"Helpers–Painters, Paperhangers, Plasterers, and Stucco Masons",220.0,60.0,300.0,280.0,2210.0,,,30.0,,470.0,60.0,,180.0,70.0,100.0,50.0,100.0,,,930.0,,250.0,100.0,,,110.0,40.0,,40.0,,,,50.0,290.0,280.0,,,,,390.0,150.0,,90.0,,230.0,1520.0,,,,140.0,410.0,,130.0,30.0,9310.0
585,604.0,0.94,43-4081,"Hotel, Motel, and Resort Desk Clerks",3840.0,1040.0,5230.0,2460.0,25190.0,5930.0,1670.0,650.0,1120.0,18910.0,7140.0,290.0,2360.0,1470.0,6650.0,4410.0,3890.0,2690.0,3700.0,3640.0,2050.0,3400.0,3760.0,5280.0,4730.0,3160.0,4200.0,1790.0,1940.0,5010.0,1210.0,4040.0,2830.0,11060.0,8950.0,1840.0,6110.0,3340.0,3760.0,8230.0,830.0,530.0,5810.0,2250.0,6440.0,20570.0,2930.0,770.0,220.0,7320.0,5300.0,1570.0,4810.0,1470.0,249790.0
586,605.0,0.94,51-9197,Tire Builders,2250.0,,,580.0,210.0,,,,,170.0,1600.0,,,,,,860.0,,220.0,,70.0,,,70.0,,,250.0,,,,,,,,2150.0,,1150.0,,,460.0,,,3750.0,30.0,480.0,330.0,,,,,,,70.0,,14700.0
587,606.0,0.94,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,60.0,,,1200.0,100.0,,,,280.0,,,,,,160.0,,90.0,,,,190.0,90.0,,60.0,,240.0,,,,,,,380.0,300.0,,500.0,,150.0,170.0,140.0,,,,50.0,1170.0,,,,,,,150.0,,5480.0
588,607.0,0.94,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,2510.0,370.0,2890.0,1740.0,17140.0,2720.0,2150.0,690.0,1370.0,10090.0,4450.0,210.0,1350.0,970.0,6240.0,4020.0,1810.0,1650.0,2170.0,2540.0,600.0,4280.0,4490.0,3940.0,2510.0,1440.0,3210.0,580.0,1120.0,3360.0,750.0,3510.0,1050.0,13130.0,4390.0,750.0,4790.0,1590.0,1850.0,6510.0,1060.0,770.0,2880.0,430.0,3440.0,9060.0,1420.0,510.0,100.0,5320.0,2520.0,1250.0,2270.0,530.0,162490.0
589,608.0,0.94,45-2011,Agricultural Inspectors,510.0,,150.0,360.0,2710.0,200.0,40.0,140.0,,530.0,660.0,,,190.0,390.0,140.0,380.0,540.0,210.0,260.0,60.0,150.0,,340.0,310.0,250.0,260.0,70.0,310.0,,,140.0,80.0,,470.0,190.0,390.0,370.0,200.0,360.0,,,120.0,,290.0,570.0,,40.0,,690.0,310.0,,330.0,,13710.0
590,609.0,0.94,23-2011,Paralegals and Legal Assistants,2870.0,730.0,5550.0,1490.0,29190.0,5750.0,4920.0,1210.0,5400.0,24430.0,8170.0,50.0,1140.0,860.0,10390.0,3790.0,,1860.0,3020.0,4070.0,1170.0,6200.0,7880.0,5570.0,4770.0,1780.0,4790.0,880.0,1250.0,1930.0,1120.0,7870.0,1600.0,22210.0,8920.0,410.0,7890.0,2800.0,3290.0,10800.0,590.0,1220.0,5340.0,350.0,3830.0,22120.0,2620.0,660.0,120.0,,5270.0,2150.0,4690.0,520.0,267500.0
591,610.0,0.95,39-5092,Manicurists and Pedicurists,410.0,90.0,1340.0,170.0,20590.0,,2330.0,260.0,50.0,3130.0,550.0,,360.0,90.0,3750.0,540.0,150.0,820.0,130.0,1150.0,190.0,2170.0,4890.0,770.0,1260.0,,580.0,200.0,80.0,200.0,440.0,7570.0,,14080.0,830.0,,1860.0,290.0,1860.0,4800.0,80.0,450.0,180.0,70.0,300.0,2260.0,,,,2460.0,3870.0,40.0,690.0,60.0,88440.0
592,611.0,0.95,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1860.0,40.0,1100.0,710.0,12950.0,940.0,620.0,220.0,,4080.0,1790.0,,590.0,240.0,1950.0,1740.0,880.0,1250.0,1380.0,830.0,500.0,740.0,910.0,1310.0,800.0,860.0,1690.0,170.0,850.0,1150.0,160.0,2500.0,300.0,2170.0,2880.0,170.0,2490.0,690.0,930.0,2240.0,530.0,510.0,1230.0,150.0,2710.0,7550.0,660.0,220.0,,1830.0,1060.0,420.0,1340.0,130.0,75020.0
593,612.0,0.95,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",280.0,,420.0,,2550.0,50.0,60.0,,,300.0,1380.0,,,,270.0,400.0,30.0,70.0,110.0,100.0,,220.0,310.0,370.0,160.0,690.0,,,40.0,,100.0,510.0,,600.0,960.0,,250.0,,130.0,450.0,110.0,190.0,730.0,,390.0,1270.0,180.0,,,340.0,150.0,,260.0,,14430.0
594,613.0,0.95,43-3011,Bill and Account Collectors,4180.0,360.0,8870.0,1680.0,36030.0,3200.0,2610.0,1180.0,200.0,20410.0,13450.0,140.0,750.0,1740.0,11920.0,4790.0,2370.0,4080.0,2470.0,3390.0,930.0,4270.0,6170.0,6760.0,6170.0,2290.0,7180.0,640.0,1810.0,2280.0,1270.0,5640.0,1090.0,17130.0,8960.0,400.0,13640.0,4140.0,2890.0,11320.0,2670.0,700.0,5730.0,3470.0,6580.0,29940.0,5460.0,400.0,30.0,7840.0,4380.0,1350.0,4240.0,210.0,301800.0
595,614.0,0.95,51-8011,Nuclear Power Reactor Operators,,,,,,,,,,,,,,360.0,340.0,,,,,420.0,,,,,,,,,,,,,,,400.0,,,,,400.0,,,660.0,,520.0,,,,,,,,,,3100.0
596,615.0,0.95,33-9031,Gaming Surveillance Officers and Gaming Investigators,60.0,,360.0,,1090.0,140.0,280.0,80.0,,400.0,,,,80.0,150.0,410.0,240.0,90.0,,290.0,,90.0,,510.0,400.0,360.0,280.0,80.0,,800.0,,220.0,280.0,190.0,,90.0,540.0,1080.0,200.0,570.0,160.0,,,90.0,,,,,,,390.0,80.0,230.0,,10310.0
597,616.0,0.95,43-4121,"Library Assistants, Clerical",1290.0,250.0,1360.0,620.0,9220.0,1520.0,1550.0,480.0,400.0,4320.0,1800.0,,290.0,480.0,6890.0,3050.0,1640.0,1120.0,1600.0,290.0,320.0,1710.0,2650.0,4400.0,1150.0,690.0,2370.0,130.0,600.0,840.0,790.0,4070.0,330.0,7230.0,1880.0,110.0,6090.0,940.0,1100.0,5270.0,180.0,380.0,1090.0,,1080.0,5670.0,1150.0,290.0,,2480.0,2340.0,900.0,2050.0,270.0,98720.0
598,617.0,0.95,47-2073,Operating Engineers and Other Construction Equipment Operators,5530.0,3550.0,6950.0,3420.0,25590.0,9250.0,3060.0,1120.0,570.0,15450.0,9960.0,180.0,2230.0,2590.0,11550.0,8230.0,5710.0,6440.0,6840.0,7740.0,1860.0,5170.0,6000.0,7070.0,10360.0,2360.0,6550.0,3130.0,2370.0,2560.0,860.0,5090.0,4300.0,11940.0,11020.0,3640.0,15310.0,5940.0,3560.0,20220.0,1780.0,660.0,5390.0,1880.0,4550.0,36560.0,4920.0,1120.0,,10770.0,7510.0,6360.0,7790.0,4150.0,358710.0
599,618.0,0.95,51-5113,Print Binding and Finishing Workers,310.0,60.0,1170.0,260.0,4320.0,620.0,680.0,50.0,240.0,1770.0,1040.0,,,120.0,2490.0,2100.0,740.0,1050.0,1080.0,330.0,180.0,960.0,1050.0,1620.0,3700.0,130.0,1950.0,170.0,210.0,450.0,110.0,1790.0,40.0,1680.0,870.0,160.0,2830.0,200.0,650.0,3980.0,130.0,200.0,500.0,130.0,1000.0,2730.0,1070.0,,,1010.0,750.0,110.0,3880.0,50.0,52720.0
600,619.0,0.95,45-2021,Animal Breeders,,,,,170.0,,,,,,,,,,,,100.0,,40.0,,,,,,,,60.0,,,,,40.0,,,30.0,,,,,,,,,,,,,,,,,,90.0,,530.0
601,620.0,0.95,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators,  and Tenders, Metal and Plastic",2630.0,,1300.0,2050.0,8390.0,1610.0,1330.0,,,3240.0,4110.0,,150.0,220.0,5200.0,15510.0,2530.0,1320.0,2920.0,380.0,260.0,560.0,2010.0,14120.0,2690.0,620.0,3520.0,350.0,790.0,430.0,1640.0,1250.0,260.0,3270.0,7500.0,90.0,15910.0,940.0,1320.0,5040.0,1660.0,540.0,2180.0,480.0,3250.0,7360.0,1790.0,140.0,,2690.0,2430.0,710.0,8330.0,60.0,147080.0
602,621.0,0.95,51-2022,Electrical and Electronic Equipment Assemblers,2760.0,,5010.0,1100.0,33500.0,3200.0,3370.0,290.0,,9930.0,3850.0,,,,6920.0,6320.0,3320.0,1360.0,1710.0,170.0,460.0,2980.0,5560.0,10020.0,8100.0,1890.0,4480.0,200.0,570.0,770.0,2190.0,4910.0,180.0,10530.0,6150.0,660.0,9980.0,2380.0,3680.0,14580.0,810.0,560.0,2060.0,1420.0,3660.0,16190.0,1950.0,130.0,,3400.0,4370.0,570.0,9980.0,100.0,218280.0
603,622.0,0.95,51-9191,Adhesive Bonding Machine Operators and Tenders,250.0,,,370.0,1210.0,110.0,70.0,50.0,,170.0,760.0,,,,430.0,760.0,90.0,250.0,1040.0,370.0,270.0,100.0,770.0,290.0,280.0,350.0,280.0,,40.0,,100.0,240.0,,350.0,1040.0,,900.0,,600.0,780.0,130.0,,120.0,,420.0,940.0,,,,1320.0,670.0,110.0,290.0,,16320.0
604,623.0,0.95,37-3011,Landscaping and Groundskeeping Workers,12860.0,980.0,18240.0,5660.0,104820.0,23070.0,13350.0,3050.0,660.0,82520.0,22520.0,660.0,7020.0,5900.0,34450.0,17110.0,7860.0,8720.0,9090.0,8780.0,4880.0,16950.0,22850.0,30840.0,15260.0,5860.0,15770.0,4010.0,5400.0,10950.0,5170.0,29210.0,4360.0,46440.0,30920.0,2340.0,35550.0,7850.0,11490.0,32860.0,5980.0,4150.0,13790.0,2510.0,12530.0,66770.0,9640.0,2750.0,310.0,26680.0,19630.0,4320.0,16110.0,2120.0,913570.0
605,624.0,0.95,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1330.0,,1090.0,530.0,8500.0,740.0,1340.0,,,1840.0,1140.0,,,80.0,3480.0,4280.0,930.0,1080.0,910.0,170.0,290.0,240.0,1450.0,4680.0,2090.0,840.0,1890.0,140.0,310.0,230.0,730.0,1090.0,110.0,2070.0,2020.0,270.0,6880.0,830.0,1670.0,3830.0,,480.0,1490.0,150.0,1840.0,3850.0,530.0,160.0,,790.0,1100.0,190.0,4810.0,30.0,74520.0
606,625.0,0.95,43-5051,Postal Service Clerks,1330.0,400.0,1070.0,1100.0,7600.0,1390.0,1040.0,270.0,150.0,3760.0,2220.0,30.0,440.0,490.0,3270.0,1710.0,1420.0,1260.0,1260.0,1230.0,720.0,1380.0,2370.0,2830.0,1530.0,840.0,1960.0,550.0,800.0,460.0,550.0,2820.0,680.0,6090.0,2060.0,390.0,2760.0,1030.0,950.0,3950.0,650.0,280.0,960.0,420.0,1530.0,4680.0,650.0,440.0,80.0,2310.0,1700.0,960.0,1660.0,290.0,82770.0
607,626.0,0.95,51-9071,Jewelers and Precious Stone and Metal Workers,330.0,,440.0,160.0,3070.0,410.0,,,,1070.0,430.0,,230.0,50.0,820.0,340.0,190.0,170.0,140.0,570.0,120.0,370.0,480.0,560.0,230.0,60.0,240.0,60.0,140.0,130.0,90.0,820.0,470.0,5800.0,420.0,80.0,810.0,180.0,230.0,720.0,30.0,650.0,270.0,110.0,120.0,2970.0,350.0,200.0,40.0,,320.0,60.0,340.0,,25890.0
608,627.0,0.96,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",2190.0,720.0,4380.0,1620.0,25400.0,2780.0,2600.0,660.0,310.0,10720.0,5990.0,120.0,790.0,860.0,7090.0,4750.0,1620.0,1710.0,2810.0,4200.0,980.0,3350.0,3730.0,5180.0,4140.0,1280.0,4370.0,570.0,1390.0,2530.0,610.0,6410.0,820.0,11490.0,4710.0,950.0,7520.0,2230.0,2940.0,7310.0,860.0,470.0,2170.0,580.0,4770.0,20230.0,1700.0,350.0,30.0,4690.0,4280.0,730.0,3910.0,300.0,198900.0
609,628.0,0.96,43-4171,Receptionists and Information Clerks,13610.0,2670.0,17460.0,6940.0,106030.0,19010.0,13290.0,2440.0,4370.0,80770.0,28490.0,310.0,3440.0,5460.0,40010.0,16720.0,8310.0,9230.0,15160.0,15350.0,3660.0,19490.0,20380.0,31230.0,17880.0,6070.0,14100.0,2730.0,6270.0,10300.0,5340.0,52470.0,5890.0,90110.0,31800.0,1800.0,25220.0,8670.0,11800.0,38180.0,3320.0,3850.0,11880.0,4570.0,17260.0,55940.0,10870.0,2470.0,240.0,32240.0,22590.0,4100.0,18630.0,1210.0,1001630.0
610,629.0,0.96,43-9061,"Office Clerks, General",32610.0,6810.0,51010.0,28430.0,320890.0,44650.0,32340.0,6380.0,10000.0,163290.0,83920.0,1450.0,12480.0,16420.0,140700.0,57280.0,29880.0,24870.0,23620.0,39220.0,11310.0,46300.0,63080.0,102910.0,53070.0,17210.0,46490.0,13240.0,17190.0,27320.0,15690.0,73320.0,10190.0,188240.0,83480.0,8620.0,92350.0,31330.0,33500.0,143570.0,23510.0,9950.0,30280.0,3670.0,53250.0,363020.0,25980.0,1750.0,740.0,87200.0,61810.0,24630.0,84250.0,6560.0,2981260.0
611,630.0,0.96,11-3111,Compensation and Benefits Managers,90.0,,300.0,150.0,1590.0,190.0,250.0,40.0,120.0,600.0,480.0,,30.0,90.0,1000.0,260.0,150.0,120.0,140.0,180.0,50.0,450.0,800.0,340.0,540.0,80.0,260.0,,180.0,60.0,60.0,380.0,40.0,1490.0,450.0,,560.0,230.0,150.0,540.0,50.0,70.0,150.0,,500.0,690.0,170.0,,,360.0,380.0,,340.0,,15150.0
612,631.0,0.96,43-2011,"Switchboard Operators, Including Answering Service",1230.0,160.0,1330.0,670.0,11710.0,1300.0,630.0,210.0,300.0,5940.0,3800.0,70.0,790.0,390.0,3230.0,1850.0,460.0,1260.0,1860.0,2430.0,490.0,1420.0,2340.0,2210.0,910.0,1100.0,1720.0,140.0,850.0,1710.0,470.0,2020.0,660.0,5580.0,2780.0,120.0,2670.0,970.0,1280.0,4060.0,790.0,560.0,1690.0,40.0,2520.0,7260.0,700.0,200.0,80.0,1380.0,1740.0,430.0,1150.0,160.0,91820.0
613,632.0,0.96,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",4580.0,2540.0,8340.0,1750.0,47970.0,4530.0,5480.0,1320.0,1680.0,37770.0,11930.0,320.0,5470.0,2370.0,20420.0,6880.0,6770.0,4650.0,2260.0,4900.0,3920.0,9410.0,27500.0,10180.0,15060.0,3010.0,8220.0,870.0,3080.0,4670.0,1850.0,30370.0,2320.0,31470.0,10990.0,1550.0,17230.0,6810.0,9950.0,10470.0,3530.0,3640.0,2380.0,3000.0,10610.0,49540.0,4040.0,1100.0,60.0,11910.0,13380.0,2170.0,6150.0,1050.0,503420.0
614,633.0,0.96,47-5051,"Rock Splitters, Quarry",,,130.0,40.0,50.0,90.0,50.0,,,,90.0,,,,110.0,180.0,40.0,40.0,,,,40.0,,,50.0,,200.0,180.0,,,,,,110.0,,,120.0,400.0,,390.0,,,,,70.0,190.0,70.0,,,240.0,210.0,40.0,80.0,,3210.0
615,634.0,0.96,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",45760.0,6920.0,42690.0,18030.0,222500.0,48460.0,31850.0,7120.0,14720.0,174800.0,60320.0,690.0,9880.0,8780.0,84550.0,39210.0,20130.0,28480.0,29050.0,33340.0,10360.0,61760.0,43310.0,59710.0,29860.0,23100.0,76060.0,7730.0,15530.0,14890.0,11770.0,60300.0,23390.0,197920.0,59480.0,7570.0,76950.0,27600.0,26820.0,104420.0,23100.0,6610.0,38070.0,5840.0,55480.0,176670.0,29370.0,5970.0,980.0,41600.0,38120.0,9180.0,18720.0,4730.0,2320250.0
616,635.0,0.96,17-3031,Surveying and Mapping Technicians,700.0,200.0,1050.0,310.0,3530.0,,280.0,120.0,,5250.0,1720.0,,80.0,260.0,1270.0,830.0,280.0,500.0,660.0,1200.0,330.0,750.0,580.0,1120.0,790.0,560.0,840.0,240.0,680.0,250.0,270.0,640.0,720.0,1480.0,2910.0,190.0,1370.0,980.0,740.0,1730.0,150.0,100.0,1040.0,110.0,1250.0,7730.0,350.0,120.0,,1890.0,1220.0,390.0,530.0,180.0,50470.0
617,636.0,0.96,51-7031,"Model Makers, Wood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,100.0,,,,,,,,40.0,,100.0,,,,,,,,,,280.0
618,637.0,0.96,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters,  Operators, and Tenders",2490.0,,,,340.0,,,,,110.0,10690.0,,,,,80.0,,,,,200.0,,330.0,,70.0,,,,,,,140.0,,310.0,7930.0,,60.0,,,660.0,,130.0,3230.0,,370.0,310.0,,,,1270.0,270.0,,,,28990.0
619,638.0,0.96,53-4011,Locomotive Engineers,800.0,,,650.0,,,,60.0,,890.0,1290.0,,,,2870.0,2070.0,700.0,,710.0,670.0,,,,410.0,1000.0,,1420.0,,1010.0,,,800.0,580.0,1650.0,510.0,,,,450.0,1930.0,,,580.0,170.0,780.0,5350.0,,,,,,,890.0,,28240.0
620,639.0,0.96,39-3011,Gaming Dealers,,90.0,1750.0,,15930.0,1190.0,,610.0,,3540.0,,,,,1930.0,2460.0,1340.0,350.0,,3220.0,,,,3430.0,2150.0,3870.0,1630.0,,,21500.0,,,990.0,1000.0,970.0,850.0,,1890.0,400.0,4330.0,350.0,,160.0,280.0,,180.0,,,,,6090.0,1040.0,,,83520.0
621,640.0,0.96,49-9093,"Fabric Menders, Except Garment",,,,,110.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,30.0,,,,,,,,,,,,310.0
622,641.0,0.96,35-2014,"Cooks, Restaurant",15790.0,1900.0,24500.0,10290.0,133870.0,30270.0,13840.0,4100.0,6200.0,101520.0,32510.0,980.0,8410.0,5760.0,43900.0,27090.0,12060.0,9250.0,16040.0,16690.0,4980.0,17940.0,28100.0,36240.0,25530.0,9530.0,26100.0,4720.0,5260.0,20860.0,5580.0,20480.0,7340.0,67300.0,42100.0,2700.0,37660.0,13600.0,22290.0,50470.0,6270.0,4900.0,21750.0,1830.0,21680.0,101210.0,8670.0,2430.0,670.0,32940.0,28820.0,6110.0,21460.0,2790.0,1225280.0
623,642.0,0.96,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",650.0,,2130.0,550.0,15240.0,3190.0,1050.0,140.0,,7810.0,3400.0,100.0,720.0,740.0,4730.0,1810.0,770.0,1110.0,1030.0,2080.0,250.0,2340.0,2400.0,3120.0,2190.0,470.0,2680.0,160.0,580.0,2470.0,380.0,2670.0,750.0,9250.0,4480.0,380.0,2490.0,1560.0,940.0,6070.0,830.0,140.0,1790.0,310.0,3090.0,7430.0,2040.0,50.0,,2540.0,3650.0,350.0,2550.0,130.0,117780.0
624,643.0,0.96,43-3021,Billing and Posting Clerks,7160.0,1190.0,12010.0,4050.0,57380.0,6430.0,5630.0,2090.0,840.0,32340.0,13700.0,190.0,1520.0,2480.0,15190.0,8900.0,4310.0,5320.0,9100.0,5290.0,2350.0,8010.0,9410.0,15530.0,8010.0,3670.0,10040.0,1420.0,2890.0,3570.0,2170.0,17740.0,1800.0,33670.0,14210.0,900.0,21170.0,4030.0,4940.0,24480.0,3860.0,1810.0,6160.0,820.0,11510.0,42040.0,4450.0,1050.0,,11330.0,12070.0,2170.0,6280.0,570.0,489250.0
625,644.0,0.97,53-6011,Bridge and Lock Tenders,,,,,90.0,,,,,150.0,,,,,320.0,40.0,50.0,,70.0,560.0,,,,100.0,70.0,60.0,40.0,,,,,240.0,,340.0,,,180.0,,30.0,110.0,,,,,60.0,60.0,,,,,80.0,70.0,210.0,,2930.0
